,Marital status,Application mode,Application order,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Units 1 credited,Units 1 enrolled,Units 1 evaluations,Units 1 approved,Units 1 grade,Units 1 non_eval,Units 2 credited,Units 2 enrolled,Units 2 evaluations,Units 2 approved,Units 2 grade,Units 2 non_eval,Target
2816,1,1,0.1111111111111111,12,1,13,14,10,7,0,0,1,0,0,0.037735849056603765,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.755849889624724,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.7682051282051281,0.0,0
2817,1,1,0.1111111111111111,9,1,22,27,10,8,0,0,1,0,1,0.037735849056603765,0.0,0.19230769230769232,0.13333333333333333,0.15384615384615385,0.5827814569536424,0.0,0.0,0.21739130434782608,0.2727272727272727,0.2,0.7461538461538462,0.0,0
2818,2,4,0.1111111111111111,3,3,22,24,1,1,0,0,1,0,0,0.24528301886792453,0.4,0.38461538461538464,0.24444444444444446,0.34615384615384615,0.6710816777041942,0.0,0.15789473684210525,0.30434782608695654,0.21212121212121213,0.35000000000000003,0.6692307692307692,0.08333333333333333,0
2819,1,14,0.1111111111111111,15,1,13,1,6,6,1,0,1,0,0,0.018867924528301883,0.0,0.23076923076923078,0.13333333333333333,0.0,0.0,0.0,0.0,0.2608695652173913,0.30303030303030304,0.15000000000000002,0.5923076923076923,0.0,0
2820,1,9,0.6666666666666666,12,1,1,1,4,7,1,0,1,0,0,0.018867924528301883,0.0,0.3076923076923077,0.24444444444444446,0.2692307692307693,0.676631977294229,0.0,0.0,0.34782608695652173,0.33333333333333337,0.35000000000000003,0.6876923076923077,0.0,0
2821,1,9,0.5555555555555556,6,1,5,3,3,4,1,0,1,0,0,0.07547169811320753,0.0,0.19230769230769232,0.26666666666666666,0.0,0.0,0.25,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,1
2822,1,15,0.1111111111111111,10,1,1,28,5,10,0,0,1,0,1,0.037735849056603765,0.15000000000000002,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.8211920529801324,0.0,0.10526315789473684,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.7307692307692307,0.0,0
2823,1,8,0.1111111111111111,14,1,1,1,5,5,1,0,1,0,1,0.037735849056603765,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7038789025543993,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.7861538461538461,0.0,0
2824,1,1,0.5555555555555556,12,1,3,14,5,9,1,0,1,0,0,0.037735849056603765,0.0,0.2692307692307693,0.24444444444444446,0.19230769230769232,0.6207505518763798,0.0,0.0,0.30434782608695654,0.24242424242424243,0.25,0.7376923076923076,0.0,0
2825,1,8,0.1111111111111111,8,1,13,14,5,5,1,0,1,0,0,0.037735849056603765,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6004415011037528,0.0,0.0,0.2608695652173913,0.36363636363636365,0.2,0.7403846153846153,0.0,1
2826,1,1,0.2222222222222222,14,1,1,14,5,8,1,0,1,0,1,0.037735849056603765,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7064017660044151,0.0,0.0,0.2608695652173913,0.30303030303030304,0.25,0.7215384615384615,0.0,0
2827,2,12,0.1111111111111111,17,1,22,27,10,7,0,0,1,0,1,0.4150943396226415,0.0,0.19230769230769232,0.2888888888888889,0.15384615384615385,0.6534216335540839,0.0,0.0,0.21739130434782608,0.42424242424242425,0.1,0.5384615384615384,0.3333333333333333,0
2828,1,1,0.2222222222222222,5,1,3,4,3,3,1,0,1,0,0,0.018867924528301883,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6534216335540839,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.691025641025641,0.0,0
2829,1,8,0.1111111111111111,2,1,3,1,10,10,1,0,1,0,0,0.05660377358490565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2830,1,8,0.5555555555555556,9,1,13,28,4,11,1,0,1,0,0,0.037735849056603765,0.0,0.19230769230769232,0.17777777777777778,0.19230769230769232,0.6675496688741722,0.0,0.0,0.21739130434782608,0.2727272727272727,0.2,0.6246153846153846,0.0,0
2831,1,8,0.3333333333333333,9,1,1,1,5,8,1,0,1,0,0,0.018867924528301883,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.6675496688741722,0.0,0.0,0.21739130434782608,0.15151515151515152,0.2,0.5923076923076923,0.0,0
2832,2,12,0.1111111111111111,4,1,3,3,3,3,0,1,0,0,0,0.32075471698113206,0.05,0.23076923076923078,0.22222222222222224,0.23076923076923078,0.7593818984547461,0.0,0.0,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.691025641025641,0.0,0
2833,1,1,0.2222222222222222,14,1,22,27,10,10,0,0,1,0,0,0.09433962264150941,0.0,0.19230769230769232,0.17777777777777778,0.11538461538461539,0.6357615894039735,0.0,0.0,0.21739130434782608,0.2727272727272727,0.1,0.5923076923076923,0.08333333333333333,0
2834,1,12,0.1111111111111111,6,1,13,14,8,8,1,0,1,0,0,0.13207547169811323,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7871333964049196,0.0,0.0,0.2608695652173913,0.30303030303030304,0.25,0.7323076923076922,0.0,0
2835,2,14,0.1111111111111111,9,1,13,27,8,11,0,0,1,0,0,0.32075471698113206,0.6000000000000001,0.576923076923077,0.37777777777777777,0.46153846153846156,0.6313465783664459,0.0,0.5789473684210527,0.5652173913043478,0.3939393939393939,0.55,0.7097902097902097,0.0,0
2836,2,12,0.1111111111111111,17,1,19,24,1,1,1,0,1,0,0,0.5471698113207546,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,1
2837,2,12,0.2222222222222222,9,1,22,27,10,9,0,0,1,0,0,0.6226415094339623,0.0,0.19230769230769232,0.26666666666666666,0.11538461538461539,0.7064017660044151,0.08333333333333333,0.0,0.21739130434782608,0.24242424242424243,0.25,0.6569230769230768,0.0,0
2838,1,12,0.1111111111111111,17,1,22,27,10,6,0,0,0,0,0,0.3773584905660377,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,1
2839,1,1,0.2222222222222222,6,1,23,14,5,10,1,0,1,0,0,0.018867924528301883,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.9006622516556292,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.8346153846153845,0.0,0
2840,1,12,0.1111111111111111,6,1,22,27,7,7,0,0,1,0,1,0.15094339622641512,0.0,0.23076923076923078,0.2888888888888889,0.11538461538461539,0.6181015452538631,0.0,0.0,0.2608695652173913,0.42424242424242425,0.1,0.6102564102564102,0.0,0
2841,2,12,0.1111111111111111,4,1,22,27,10,7,0,0,1,0,0,0.5471698113207546,0.7000000000000001,0.7307692307692308,0.5333333333333333,0.7307692307692308,0.6469153014987801,0.0,0.5789473684210527,0.5652173913043478,0.3939393939393939,0.65,0.6130177514792898,0.0,0
2842,2,12,0.1111111111111111,5,1,3,1,3,6,0,0,1,0,1,0.24528301886792453,0.05,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6887417218543046,0.08333333333333333,0.0,0.2608695652173913,0.2727272727272727,0.25,0.6923076923076923,0.0,0
2843,4,1,0.1111111111111111,17,1,22,27,10,10,0,1,0,0,0,0.3773584905660377,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,1
2844,2,12,0.1111111111111111,17,1,22,27,10,10,0,0,1,0,0,0.6226415094339623,0.0,0.19230769230769232,0.2,0.07692307692307693,0.5562913907284768,0.0,0.0,0.21739130434782608,0.21212121212121213,0.15000000000000002,0.5923076923076923,0.0,0
2845,1,15,0.1111111111111111,4,14,23,28,10,7,1,0,1,0,0,0.05660377358490565,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7190160832544938,0.0,0.0,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.6846153846153845,0.0,0
2846,2,12,0.2222222222222222,13,9,19,24,9,13,0,0,1,0,0,0.4150943396226415,0.0,0.11538461538461539,0.15555555555555556,0.038461538461538464,0.7417218543046358,0.0,0.0,0.08695652173913043,0.12121212121212122,0.0,0.0,0.0,1
2847,2,12,0.1111111111111111,15,12,22,27,10,7,0,0,0,0,0,0.679245283018868,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.17391304347826086,0.15151515151515152,0.0,0.0,0.0,1
2848,2,13,0.1111111111111111,9,1,22,27,10,10,1,0,1,0,0,0.6981132075471699,0.65,0.576923076923077,0.4444444444444445,0.5,0.6602139582272033,0.08333333333333333,0.5263157894736842,0.5652173913043478,0.3939393939393939,0.5,0.5976923076923076,0.08333333333333333,1
2849,1,15,0.1111111111111111,6,14,3,3,5,3,1,0,1,0,0,0.037735849056603765,0.0,0.23076923076923078,0.17777777777777778,0.15384615384615385,0.7629139072847683,0.0,0.0,0.2608695652173913,0.18181818181818182,0.25,0.7,0.0,0
2850,1,9,0.2222222222222222,15,1,1,1,5,5,1,0,0,0,0,0.05660377358490565,0.0,0.23076923076923078,0.13333333333333333,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,1
2851,1,1,0.3333333333333333,15,1,1,27,5,6,1,1,1,0,0,0.018867924528301883,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7593818984547461,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7628205128205128,0.0,0
2852,1,2,0.1111111111111111,4,16,1,1,9,13,0,1,1,0,0,0.07547169811320753,0.35000000000000003,0.5,0.4666666666666667,0.42307692307692313,0.6309452137266707,0.0,0.2631578947368421,0.4782608695652174,0.42424242424242425,0.55,0.5776223776223777,0.0,0
2853,1,9,0.3333333333333333,5,1,1,1,6,4,1,0,1,0,0,0.018867924528301883,0.05,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.7265846736045412,0.08333333333333333,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.7740384615384615,0.0,0
2854,1,1,0.1111111111111111,12,1,13,14,10,11,1,1,1,0,0,0.037735849056603765,0.0,0.2692307692307693,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,1
2855,1,8,0.1111111111111111,12,1,1,1,10,10,1,0,1,0,1,0.018867924528301883,0.0,0.2692307692307693,0.22222222222222224,0.19230769230769232,0.713112582781457,0.0,0.0,0.30434782608695654,0.24242424242424243,0.35000000000000003,0.6589423076923077,0.0,1
2856,1,1,0.1111111111111111,15,1,1,3,4,4,1,0,1,0,0,0.037735849056603765,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7947019867549668,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.717948717948718,0.0,0
2857,1,1,0.1111111111111111,2,1,1,1,5,4,1,0,1,0,1,0.018867924528301883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2858,1,1,0.2222222222222222,14,1,2,1,5,5,1,0,1,0,0,0.037735849056603765,0.0,0.23076923076923078,0.15555555555555556,0.19230769230769232,0.7099337748344371,0.0,0.0,0.2608695652173913,0.18181818181818182,0.25,0.6892307692307692,0.0,0
2859,4,14,0.1111111111111111,3,9,19,24,1,1,1,0,1,0,0,0.5849056603773586,0.0,0.23076923076923078,0.2,0.19230769230769232,0.6887417218543046,0.0,0.0,0.2608695652173913,0.30303030303030304,0.2,0.673076923076923,0.0,0
2860,4,14,0.1111111111111111,10,1,22,27,10,10,0,1,1,0,0,0.32075471698113206,0.0,0.23076923076923078,0.2888888888888889,0.15384615384615385,0.5960264900662252,0.0,0.0,0.2608695652173913,0.24242424242424243,0.2,0.7403846153846153,0.0,0
2861,1,1,0.1111111111111111,6,1,3,3,3,3,0,0,1,0,0,0.018867924528301883,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.6675496688741722,0.0,0.0,0.21739130434782608,0.21212121212121213,0.25,0.6246153846153846,0.0,0
2862,2,12,0.1111111111111111,3,1,22,27,10,10,0,0,1,0,0,0.6226415094339623,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6710816777041942,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.6371794871794871,0.0,0
2863,1,14,0.1111111111111111,16,1,22,27,7,7,0,1,1,0,0,0.45283018867924524,1.0,0.8076923076923077,0.5111111111111112,0.8076923076923077,0.6534216335540839,0.0,1.0,0.8260869565217391,0.5757575757575758,0.9500000000000001,0.6518218623481781,0.0,0
2864,1,8,0.2222222222222222,15,1,1,1,6,6,1,0,1,0,1,0.09433962264150941,0.0,0.23076923076923078,0.24444444444444446,0.19230769230769232,0.6357615894039735,0.0,0.0,0.2608695652173913,0.33333333333333337,0.25,0.5923076923076923,0.0,1
2865,4,12,0.1111111111111111,9,1,22,27,10,10,0,0,1,0,0,0.490566037735849,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.8688741721854304,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.8938461538461538,0.0,0
2866,2,12,0.1111111111111111,3,12,3,14,12,12,0,0,1,0,0,0.6226415094339623,0.0,0.038461538461538464,0.022222222222222223,0.0,0.0,0.08333333333333333,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,1
2867,1,12,0.1111111111111111,4,12,22,27,10,10,0,0,1,0,0,0.8113207547169812,0.0,0.23076923076923078,0.22222222222222224,0.23076923076923078,0.6754966887417219,0.0,0.0,0.2608695652173913,0.18181818181818182,0.2,0.7942307692307692,0.0,0
2868,2,12,0.1111111111111111,9,1,22,27,10,11,0,0,1,0,0,0.45283018867924524,0.0,0.19230769230769232,0.3111111111111111,0.15384615384615385,0.7682119205298014,0.08333333333333333,0.0,0.21739130434782608,0.36363636363636365,0.25,0.7,0.0,0
2869,2,12,0.1111111111111111,17,12,22,27,10,10,0,0,1,0,0,0.5660377358490565,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.7841059602649006,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.7753846153846153,0.0,0
2870,1,1,0.1111111111111111,2,3,3,3,3,3,0,0,1,0,0,0.09433962264150941,0.6000000000000001,0.6538461538461539,0.48888888888888893,0.6538461538461539,0.5493203206692228,0.0,0.7368421052631579,0.7391304347826086,0.5454545454545454,0.8500000000000001,0.6192307692307691,0.0,0
2871,2,12,0.1111111111111111,12,1,22,27,10,7,0,0,1,0,0,0.45283018867924524,0.0,0.2692307692307693,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,1
2872,2,14,0.1111111111111111,17,1,23,27,6,7,0,0,1,0,0,0.20754716981132076,0.30000000000000004,0.38461538461538464,0.33333333333333337,0.23076923076923078,0.565121412803532,0.0,0.2631578947368421,0.43478260869565216,0.5151515151515151,0.45,0.6102564102564102,0.08333333333333333,0
2873,5,13,0.1111111111111111,11,2,22,27,5,10,0,0,1,0,0,0.2830188679245283,0.45,0.576923076923077,0.4666666666666667,0.5,0.6724401426388181,0.0,0.631578947368421,0.6521739130434783,0.6666666666666667,0.65,0.6668639053254437,0.0,0
2874,2,12,0.1111111111111111,17,9,22,24,12,12,1,0,1,0,0,0.6226415094339623,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,1
2875,1,16,0.1111111111111111,9,1,1,27,10,11,0,0,1,0,0,0.679245283018868,0.7000000000000001,0.576923076923077,0.33333333333333337,0.576923076923077,0.6251655629139073,0.0,0.631578947368421,0.5652173913043478,0.3939393939393939,0.6000000000000001,0.6282051282051281,0.08333333333333333,0
2876,1,12,0.1111111111111111,13,1,3,3,5,5,0,1,0,0,0,0.6981132075471699,0.0,0.2692307692307693,0.15555555555555556,0.0,0.0,0.0,0.0,0.21739130434782608,0.30303030303030304,0.0,0.0,0.0,1
2877,1,12,0.1111111111111111,3,1,22,27,10,8,0,0,1,0,0,0.6037735849056605,0.0,0.23076923076923078,0.2,0.19230769230769232,0.6534216335540839,0.0,0.0,0.2608695652173913,0.36363636363636365,0.2,0.6192307692307691,0.0,0
2878,2,13,0.1111111111111111,16,1,22,27,5,8,0,0,1,0,0,0.32075471698113206,0.30000000000000004,0.46153846153846156,0.4,0.42307692307692313,0.6887417218543046,0.0,0.21052631578947367,0.5652173913043478,0.6666666666666667,0.4,0.6394230769230769,0.0,1
2879,4,12,0.1111111111111111,3,1,23,27,6,8,0,0,1,0,0,0.5283018867924527,0.0,0.23076923076923078,0.2888888888888889,0.15384615384615385,0.6622516556291391,0.0,0.0,0.2608695652173913,0.24242424242424243,0.15000000000000002,0.6282051282051281,0.0,1
2880,4,12,0.1111111111111111,3,12,22,27,10,8,0,0,1,0,1,0.5660377358490565,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.6463576158940397,0.0,0.0,0.2608695652173913,0.30303030303030304,0.2,0.6057692307692307,0.0,0
2881,1,14,0.1111111111111111,10,1,13,14,6,6,1,0,1,0,0,0.09433962264150941,0.25,0.38461538461538464,0.33333333333333337,0.3076923076923077,0.5827814569536424,0.0,0.10526315789473684,0.30434782608695654,0.48484848484848486,0.25,0.603076923076923,0.0,0
2882,2,12,0.1111111111111111,17,1,22,27,10,10,0,0,1,0,0,0.3018867924528302,0.0,0.19230769230769232,0.3111111111111111,0.038461538461538464,0.5298013245033113,0.0,0.0,0.21739130434782608,0.3939393939393939,0.1,0.6461538461538461,0.0,1
2883,2,12,0.1111111111111111,3,1,22,27,10,10,0,0,1,0,1,0.490566037735849,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6534216335540839,0.0,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.6192307692307691,0.0,0
2884,1,4,0.1111111111111111,4,3,22,27,7,7,0,0,1,0,0,0.6981132075471699,0.45,0.5,0.2888888888888889,0.5,0.7580234335201222,0.0,0.2631578947368421,0.5217391304347826,0.4545454545454546,0.6000000000000001,0.8201183431952662,0.0,0
2885,1,12,0.1111111111111111,3,2,22,27,6,8,0,0,1,0,0,0.4150943396226415,0.35000000000000003,0.42307692307692313,0.2888888888888889,0.42307692307692313,0.76580373269115,0.0,0.3157894736842105,0.34782608695652173,0.24242424242424243,0.4,0.7269230769230769,0.0,0
2886,2,12,0.1111111111111111,17,1,22,27,10,10,0,0,1,0,0,0.4150943396226415,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.5827814569536424,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.7107692307692307,0.0,0
2887,1,1,0.1111111111111111,16,1,13,27,10,10,0,0,1,0,1,0.018867924528301883,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6963103122043519,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.691025641025641,0.0,0
2888,1,8,0.1111111111111111,10,1,22,27,10,8,0,0,1,0,1,0.037735849056603765,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.7284768211920529,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.6384615384615384,0.0,0
2889,1,8,0.4444444444444444,14,1,23,14,10,7,1,0,1,0,1,0.018867924528301883,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7417218543046358,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.7430769230769231,0.0,0
2890,2,12,0.1111111111111111,3,9,19,24,1,1,0,0,1,0,0,0.5094339622641508,0.25,0.3076923076923077,0.2888888888888889,0.3076923076923077,0.7284768211920529,0.0,0.10526315789473684,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.673076923076923,0.0,0
2891,1,12,0.1111111111111111,17,1,3,1,4,10,0,0,1,0,0,0.18867924528301888,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.21739130434782608,0.18181818181818182,0.0,0.0,0.0,1
2892,1,1,0.2222222222222222,14,1,1,14,5,8,1,0,1,0,1,0.018867924528301883,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6975717439293598,0.0,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.6692307692307692,0.0,0
2893,2,14,0.1111111111111111,3,1,19,24,1,1,0,0,1,0,0,0.5283018867924527,0.5,0.46153846153846156,0.26666666666666666,0.34615384615384615,0.659308314937454,0.25,0.21052631578947367,0.30434782608695654,0.24242424242424243,0.30000000000000004,0.6461538461538461,0.0,1
2894,1,8,0.4444444444444444,16,1,23,27,10,10,1,0,1,0,0,0.05660377358490565,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6710816777041942,0.0,0.0,0.2608695652173913,0.21212121212121213,0.25,0.7,0.0,0
2895,2,1,0.1111111111111111,3,1,22,27,10,10,0,0,1,0,0,0.43396226415094336,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6004415011037528,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.5653846153846154,0.0,0
2896,1,12,0.1111111111111111,17,1,22,27,7,7,0,0,1,0,0,0.43396226415094336,0.0,0.19230769230769232,0.2,0.15384615384615385,0.5960264900662252,0.0,0.0,0.21739130434782608,0.18181818181818182,0.25,0.6461538461538461,0.0,0
2897,1,14,0.1111111111111111,12,1,3,3,3,3,0,0,1,0,0,0.018867924528301883,0.0,0.2692307692307693,0.17777777777777778,0.2692307692307693,0.7211920529801324,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7848076923076922,0.0,0
2898,1,9,0.6666666666666666,12,1,3,14,4,9,1,0,1,0,0,0.07547169811320753,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.6577105014191108,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.6684615384615386,0.0,0
2899,1,8,0.2222222222222222,2,1,2,1,4,4,1,0,1,0,0,0.05660377358490565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2900,2,14,0.1111111111111111,17,2,22,27,10,9,0,0,1,0,0,0.3584905660377358,0.4,0.46153846153846156,0.4666666666666667,0.42307692307692313,0.609271523178808,0.0,0.3684210526315789,0.5217391304347826,0.6666666666666667,0.6000000000000001,0.6158653846153845,0.0,0
2901,2,4,0.1111111111111111,3,3,13,14,5,5,0,0,1,0,0,0.18867924528301888,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,1
2902,2,12,0.1111111111111111,13,1,23,28,10,10,0,0,1,0,0,0.2830188679245283,0.0,0.2692307692307693,0.22222222222222224,0.2692307692307693,0.5827814569536424,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7067307692307692,0.0,0
2903,1,8,0.1111111111111111,10,1,1,1,4,4,1,0,1,0,1,0.018867924528301883,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7417218543046358,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7269230769230769,0.0,0
2904,1,12,0.1111111111111111,3,1,22,27,10,8,0,0,1,0,0,0.3773584905660377,0.0,0.23076923076923078,0.2888888888888889,0.15384615384615385,0.6357615894039735,0.0,0.0,0.2608695652173913,0.30303030303030304,0.15000000000000002,0.6461538461538461,0.0,1
2905,1,8,0.1111111111111111,15,1,3,1,3,4,1,0,1,0,0,0.037735849056603765,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6622516556291391,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.673076923076923,0.0,0
2906,4,12,0.2222222222222222,3,1,22,28,8,6,0,0,1,0,1,0.45283018867924524,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6004415011037528,0.0,0.0,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.6102564102564102,0.0,0
2907,2,1,0.4444444444444444,12,1,1,27,5,10,0,0,1,0,1,0.018867924528301883,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.7452538631346579,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.7574358974358975,0.0,0
2908,1,14,0.1111111111111111,6,1,22,27,12,12,0,0,1,0,0,0.07547169811320753,0.1,0.34615384615384615,0.3111111111111111,0.3076923076923077,0.7181751287711553,0.0,0.10526315789473684,0.30434782608695654,0.30303030303030304,0.35000000000000003,0.7307692307692307,0.0,0
2909,1,15,0.1111111111111111,4,1,1,14,4,10,1,1,0,0,0,0.1132075471698113,0.0,0.23076923076923078,0.2888888888888889,0.19230769230769232,0.614569536423841,0.0,0.0,0.2608695652173913,0.33333333333333337,0.2,0.6596153846153846,0.0,1
2910,1,8,0.2222222222222222,15,1,1,1,4,4,1,0,1,0,0,0.018867924528301883,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,1
2911,1,1,0.6666666666666666,12,1,13,14,5,5,1,0,1,0,0,0.018867924528301883,0.0,0.3076923076923077,0.17777777777777778,0.3076923076923077,0.7033774834437085,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7148749999999999,0.0,0
2912,1,14,0.4444444444444444,6,1,19,24,9,13,0,0,1,0,0,0.07547169811320753,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,1
2913,1,1,0.2222222222222222,10,1,5,4,1,9,1,0,1,0,0,0.037735849056603765,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.7615894039735099,0.0,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.7942307692307692,0.0,0
2914,6,12,0.2222222222222222,9,1,22,27,10,10,0,0,1,0,0,0.5660377358490565,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,1
2915,6,12,0.1111111111111111,3,1,22,27,10,10,0,0,1,0,1,0.5849056603773586,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.565121412803532,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.6353846153846153,0.0,0
2916,2,4,0.1111111111111111,3,3,22,27,10,10,0,0,1,0,0,0.4150943396226415,0.45,0.5,0.4222222222222222,0.46153846153846156,0.7108167770419426,0.0,0.21052631578947367,0.43478260869565216,0.30303030303030304,0.5,0.7807692307692307,0.0,0
2917,1,1,0.1111111111111111,12,1,23,28,8,8,1,0,1,0,0,0.037735849056603765,0.0,0.2692307692307693,0.2,0.23076923076923078,0.6872406181015454,0.0,0.0,0.34782608695652173,0.2727272727272727,0.35000000000000003,0.6634615384615384,0.0,0
2918,1,14,0.1111111111111111,17,2,22,27,10,10,0,0,1,0,0,0.3962264150943396,0.7000000000000001,0.576923076923077,0.35555555555555557,0.5384615384615385,0.5789971617786187,0.0,0.631578947368421,0.6086956521739131,0.48484848484848486,0.6000000000000001,0.6371794871794871,0.0,1
2919,5,12,0.1111111111111111,4,12,13,1,10,10,0,1,0,0,0,0.18867924528301888,0.0,0.23076923076923078,0.13333333333333333,0.0,0.0,0.0,0.0,0.2608695652173913,0.21212121212121213,0.0,0.0,0.0,1
2920,1,1,0.1111111111111111,2,1,13,14,5,8,1,0,1,0,1,0.018867924528301883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2921,1,12,0.1111111111111111,3,1,13,27,5,6,0,0,1,0,0,0.32075471698113206,0.0,0.23076923076923078,0.13333333333333333,0.15384615384615385,0.7019867549668874,0.0,0.0,0.2608695652173913,0.18181818181818182,0.0,0.0,0.0,0
